date,position,history_days,selected,selected_count,weights,ric,ricir,is_validation,model
2025-08-26 00:00:00,96,96,"weighted_reversal_lowturn,reversal40,impact60,value_component,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;impact60:0.200000;value_component:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103322;reversal40:0.087960;impact60:0.067054;value_component:0.066876;size_component:0.057556,weighted_reversal_lowturn:0.851580;reversal40:0.559533;impact60:0.403661;value_component:0.401954;size_component:0.267112,True,AlphaPROBE_expanding_simple
2025-09-09 00:00:00,97,97,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103818;reversal40:0.088125;value_component:0.068137;impact60:0.067770;size_component:0.057802,weighted_reversal_lowturn:0.859457;reversal40:0.563496;value_component:0.410529;impact60:0.409739;size_component:0.269648,True,AlphaPROBE_expanding_simple
2025-09-23 00:00:00,98,98,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101748;reversal40:0.085975;value_component:0.065950;impact60:0.065643;size_component:0.055332,weighted_reversal_lowturn:0.834634;reversal40:0.547506;value_component:0.396028;impact60:0.395720;size_component:0.257775,True,AlphaPROBE_expanding_simple
2025-10-15 00:00:00,99,99,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.102156;reversal40:0.087329;value_component:0.068396;impact60:0.065478;size_component:0.055123,weighted_reversal_lowturn:0.841820;reversal40:0.556921;value_component:0.408443;impact60:0.396735;size_component:0.258109,True,AlphaPROBE_expanding_simple
2025-10-29 00:00:00,100,100,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.102071;reversal40:0.086966;value_component:0.068239;impact60:0.065883;size_component:0.055721,weighted_reversal_lowturn:0.845381;reversal40:0.557273;value_component:0.409561;impact60:0.401096;size_component:0.262132,True,AlphaPROBE_expanding_simple
2025-11-12 00:00:00,101,101,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101761;reversal40:0.086569;value_component:0.069938;impact60:0.068015;size_component:0.058161,weighted_reversal_lowturn:0.846774;reversal40:0.557343;value_component:0.419653;impact60:0.412632;size_component:0.273162,True,AlphaPROBE_expanding_simple
2025-11-26 00:00:00,102,102,"weighted_reversal_lowturn,reversal40,impact60,value_component,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;impact60:0.200000;value_component:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.103373;reversal40:0.087539;impact60:0.067947;value_component:0.068349;size_component:0.058395,weighted_reversal_lowturn:0.856575;reversal40:0.565267;impact60:0.414269;value_component:0.410249;size_component:0.275612,True,AlphaPROBE_expanding_simple
2025-12-10 00:00:00,103,103,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.102882;reversal40:0.087654;value_component:0.067177;impact60:0.065350;size_component:0.055877,weighted_reversal_lowturn:0.855979;reversal40:0.568786;value_component:0.404162;impact60:0.395285;size_component:0.263102,True,AlphaPROBE_expanding_simple
2025-12-24 00:00:00,104,104,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.102428;reversal40:0.087624;value_component:0.066544;impact60:0.064466;size_component:0.055158,weighted_reversal_lowturn:0.855730;reversal40:0.571371;value_component:0.402011;impact60:0.391257;size_component:0.260832,True,AlphaPROBE_expanding_simple
2026-01-09 00:00:00,105,105,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101338;reversal40:0.087630;value_component:0.064013;impact60:0.062765;size_component:0.054042,weighted_reversal_lowturn:0.847011;reversal40:0.574178;value_component:0.383858;impact60:0.380631;size_component:0.256411,True,AlphaPROBE_expanding_simple
