date,stock_count,held_return,gross_excess,turnover,rank_ic,ic,cycle,components,component_names,roles
2026-06-29 00:00:00,4981,0.02557519136421474,0.038756357758739604,0.08416833667334667,0.4209609769185828,0.4077910950933816,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-07-06 00:00:00,4986,0.008915482961194552,0.03465695798928274,0.11823647294589179,0.35904680885493434,0.3259820718511242,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-07-13 00:00:00,4991,-0.03582683898856374,0.023309850545966043,0.09799999999999998,0.3036659074836838,0.3387001516039058,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-07-20 00:00:00,4992,0.025778388218951988,0.020273133059628454,0.118,0.41162600076845834,0.37356016396468095,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-07-27 00:00:00,4988,0.06412619280805024,0.013338157053530489,0.07414829659318634,0.27436321343821046,0.25907642781253176,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-08-03 00:00:00,4993,0.02864336265730212,-0.015011499238061325,0.08799999999999997,-0.21287342912289872,-0.28069292491178893,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-08-10 00:00:00,4999,0.01699734067222717,-0.0025065170906429478,0.07999999999999996,-0.1257033678472298,-0.15803206024220018,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-08-17 00:00:00,4995,0.004311841040551439,0.028527552944297374,0.09199999999999997,0.4679205241183235,0.4111152476401104,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2026-08-24 00:00:00,4999,0.03342485515774426,0.005342586686363424,0.09999999999999998,0.1420876885890572,0.09706714150346762,5,"C5-005,C5-012,C5-014",HT13-TURN-BIAS-1M-POS | VERIFY-E260910-04 | paper-derived-composite,0.85:train
2021-09-07 00:00:00,4224,0.00036597179328695515,0.0035276981644663617,nan,0.06656864739425461,0.0012845572594993204,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
