factor_a_id,factor_a_name,factor_a_report,factor_a_handler,factor_a_formula,factor_a_direction,factor_a_platform_factor_direction,factor_a_platform_factor_id,factor_a_platform_run_id,factor_a_configured_cycle,factor_a_platform_rank_ic,factor_a_platform_ic_mean,factor_a_platform_ic_ir,factor_a_platform_ic_p_value,factor_a_platform_monotonicity,factor_a_platform_gross_excess_pct,factor_a_platform_turnover_pct,factor_a_platform_annual_cost_pct,factor_a_platform_net_excess_pct,factor_a_platform_long_sharpe,factor_a_platform_long_max_drawdown_pct,factor_a_platform_long_monthly_win_rate_pct,factor_a_local_net_excess_pct,factor_b_id,factor_b_name,factor_b_report,factor_b_handler,factor_b_formula,factor_b_direction,factor_b_platform_factor_direction,factor_b_platform_factor_id,factor_b_platform_run_id,factor_b_configured_cycle,factor_b_platform_rank_ic,factor_b_platform_ic_mean,factor_b_platform_ic_ir,factor_b_platform_ic_p_value,factor_b_platform_monotonicity,factor_b_platform_gross_excess_pct,factor_b_platform_turnover_pct,factor_b_platform_annual_cost_pct,factor_b_platform_net_excess_pct,factor_b_platform_long_sharpe,factor_b_platform_long_max_drawdown_pct,factor_b_platform_long_monthly_win_rate_pct,factor_b_local_net_excess_pct,correlation,abs_correlation,high_correlation,days,std,pair_rows,common_stocks_mean,common_stocks_min,common_stocks_max
huatai-series13-candidates.report:HT13-TURN-STD-1M,HT13-TURN-STD-1M,huatai-series13-candidates.report.csv,turnover_std21,"STDDEV(TURNOVER,21)",0,0,6a9e8b63cffa1665a2100bd5,6a9e8b636df2a192a47e7393,5,-0.0671,-0.0355,-0.2729,0.0,0.65,1.64,19.47,5.887727999999999,-4.2477279999999995,0.6252,19.08,58.33,,report-backed-untested-candidates.report:HT13-NEW-HIST-GPM-6Q,HT13-NEW-HIST-GPM-6Q,report-backed-untested-candidates.report.csv,quality_gross_margin_tsrank756,"TS_RANK(oper_gross_margin_ttm,756)",1,1,6a9fa567a7f535324660b2ce,6a9fa568a7f535324660b2cf,5,-0.0002,-0.002,-0.0577,0.5509,0.34,-3.42,11.21,3.389904,-6.8099039999999995,0.985,21.63,62.96,,0.014546920310327185,0.014546920310327185,False,1211,0.03118174443777137,4830087,3988.511147811726,3286.0,4803.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,oversold-rebound-recovery-candidates.report:OSR2-MODERATE-RSI35,OSR2-MODERATE-RSI35,oversold-rebound-recovery-candidates.report.csv,rsi35,"RANK(IF(RSI(CLOSE,14)<50,-ABS(RSI(CLOSE,14)-35),-99999))",1,1,6a9e778a3e7967143f8fa90c,6a9e77a3a7f535324660afff,5,0.0389,0.0169,0.1565,0.0159,0.82,2.76,68.82,20.811168,-18.051167999999997,0.452,38.16,53.33,,-0.014514279150751257,0.014514279150751257,False,1211,0.03189774153325926,6042060,4989.3146160198185,4455.0,5209.0
oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,oversold-rebound-recovery-candidates.report.csv,drawdown60,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",1,1,6a9e7790cffa1665a2100b83,6a9e7afc6df2a192a47e7356,5,0.0303,0.023,0.1736,0.0075,0.79,9.82,26.03,7.871472000000001,1.9485279999999996,0.5804,43.49,53.33,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,paper-derived-full.report.csv,asset_growth,RANK(gr_total_asset_lyr),0,0,6a9e2fde05a51446c21e7672,6a9e2fdf05a51446c21e7673,5,-0.0115,-0.0093,-0.1111,0.0856,0.86,1.4,2.1,0.6350399999999999,0.76496,0.3692,41.26,60.0,,0.014320658528673964,0.014320658528673964,False,1211,0.10909584405768069,5983846,4941.2436003303055,4334.0,5192.0
huatai-series13-candidates.report:HT13-VALUE-OCFP-LOW-PCF,HT13-VALUE-OCFP-LOW-PCF,huatai-series13-candidates.report.csv,value_pcf,ratio_pcf_ocf_ttm,0,0,6a9e89e0cffa1665a2100bcf,6a9e89e1cffa1665a2100bd0,5,-0.013,-0.0007,-0.0473,0.4627,0.64,-1.13,5.64,1.7055360000000002,-2.8355360000000003,0.2829,45.99,58.33,,huatai-series13-candidates.report:HT13-ALPHA44,HT13-ALPHA44,huatai-series13-candidates.report.csv,alpha44,"-1 * CORR(HIGH, RANK(VOLUME), 5)",1,1,6a9e8dd7cffa1665a2100be0,6a9e8dd8cffa1665a2100be1,5,0.0454,0.0186,0.3351,0.0,0.99,7.97,86.24,26.078976,-18.108976000000002,0.6736,36.29,61.67,,-0.01430617392269922,0.01430617392269922,False,1211,0.0316352256904099,5918549,4887.323699421965,4423.0,5184.0
huatai-series13-candidates.report:HT13-VALUE-OCFP-LOW-PCF,HT13-VALUE-OCFP-LOW-PCF,huatai-series13-candidates.report.csv,value_pcf,ratio_pcf_ocf_ttm,0,0,6a9e89e0cffa1665a2100bcf,6a9e89e1cffa1665a2100bd0,5,-0.013,-0.0007,-0.0473,0.4627,0.64,-1.13,5.64,1.7055360000000002,-2.8355360000000003,0.2829,45.99,58.33,,turnover-cost-cycle10-candidates.report:HT13-ALPHA44,HT13-ALPHA44,turnover-cost-cycle10-candidates.report.csv,alpha44,"-1 * CORR(HIGH, RANK(VOLUME), 5)",1,1,6a9fb90aa7f535324660b2fa,6a9fb90aa7f535324660b2fb,10,0.0396,0.0135,0.2485,0.0075,0.94,3.57,87.26,13.193712,-9.623712,0.4992,27.42,61.67,,-0.01430617392269922,0.01430617392269922,False,1211,0.0316352256904099,5918549,4887.323699421965,4423.0,5184.0
huatai-series13-candidates.report:HT13-HIST-ROA-6Q,HT13-HIST-ROA-6Q,huatai-series13-candidates.report.csv,quality_roa_tsrank756,"TS_RANK(oper_roa_net_ttm,756)",1,1,6a9e8ca3a7f535324660b05a,6a9e8ca4a7f535324660b05b,5,-0.0008,-0.0004,-0.009,0.9249,0.08,-2.93,6.0,1.8144000000000002,-4.744400000000001,0.9946,18.7,66.67,,nonhuatai-factor-6-20260909.report:NONHT-SKEW-LOW-60D,NONHT-SKEW-LOW-60D,nonhuatai-factor-6-20260909.report.csv,skew60_low,"RANK(-TS_SKEW(RETURNS(CLOSE,1),60))",1,1,6aa0e9283e7967143f8fac42,6aa0e9293e7967143f8fac43,10,0.0474,0.0211,0.2876,0.0021,0.95,5.05,36.31,5.4900720000000005,-0.4400720000000007,0.5682,24.93,60.0,,-0.014261994950154174,0.014261994950154174,False,1211,0.04364259823277394,4268678,3524.9199009083404,9.0,4762.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,workflow-6aa40282-singles.report:WF6AA4-CLOSE20-MOM-20260911,WF6AA4-CLOSE20-MOM-20260911,workflow-6aa40282-singles.report.csv,momentum20,"RANK((CLOSE / DELAY(CLOSE, 20)) - 1)",1,1,6aa421e15d52c44d2f55c4f0,6aa421e35d52c44d2f55c4f1,10,-0.088,-0.0539,-0.4035,0.0,0.85,-33.42,62.26,9.413712,-42.833712000000006,-0.816,133.61,35.0,,0.01424015410999087,0.01424015410999087,False,1211,0.03455658168253083,6022968,4973.549132947976,4420.0,5200.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,workflow-6aa40282-singles-d0.report:WF6AA4-D0-CLOSE20-MOM-20260912,WF6AA4-D0-CLOSE20-MOM-20260912,workflow-6aa40282-singles-d0.report.csv,momentum20,"RANK((CLOSE / DELAY(CLOSE, 20)) - 1)",0,0,6aa4de3351cdfe29b2e0be51,6aa4de353e7967143f8fb035,10,-0.088,-0.0539,-0.4035,0.0,0.85,10.61,70.85,10.71252,-0.10252000000000017,0.6722,33.25,61.67,,0.01424015410999087,0.01424015410999087,False,1211,0.03455658168253083,6022968,4973.549132947976,4420.0,5200.0
dls2014-candidates.report:DLS14-STREV-20D,DLS14-STREV-20D,dls2014-candidates.report.csv,reversal20,"1 - RETURNS(CLOSE,20)",1,1,6a9e6545f8982abefd86e240,6a9e65459a167ed86a7f1b68,5,-0.0052,-0.0272,-0.1717,0.6001,0.95,-30.07,52.06,15.742944000000001,-45.812944,-1.3095,10.07,33.33,,huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,-0.014240153590850813,0.014240153590850813,False,1211,0.03455659622914203,6022968,4973.549132947976,4420.0,5200.0
dls2014-full-candidates.report:DLS14-STREV-20D,DLS14-STREV-20D,dls2014-full-candidates.report.csv,reversal20,"1 - RETURNS(CLOSE,20)",1,1,6a9e65c3fada315e619d3912,6a9e65c47f3a31832eb8bd17,5,0.0624,0.0459,0.3192,0.0,0.69,7.21,52.46,15.863903999999998,-8.653903999999997,0.5697,40.64,56.67,,huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,-0.014240153590850813,0.014240153590850813,False,1211,0.03455659622914203,6022968,4973.549132947976,4420.0,5200.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,huatai-series13-candidates.report:HT13-REVERSAL-20D,HT13-REVERSAL-20D,huatai-series13-candidates.report.csv,reversal20,"1 - RETURNS(CLOSE,20)",1,1,6a9e8a9a6df2a192a47e7390,6a9e8a9a6df2a192a47e7391,5,0.0624,0.0459,0.3192,0.0,0.69,7.21,52.46,15.863903999999998,-8.653903999999997,0.5696,40.64,56.67,,-0.014240153590850813,0.014240153590850813,False,1211,0.03455659622914203,6022968,4973.549132947976,4420.0,5200.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,turnover-cost-cycle10-candidates.report:HT13-REVERSAL-20D,HT13-REVERSAL-20D,turnover-cost-cycle10-candidates.report.csv,reversal20,"1 - RETURNS(CLOSE,20)",1,1,6a9fb802cffa1665a2100ee8,6a9fb803cffa1665a2100ee9,10,0.0867,0.0654,0.4653,0.0,0.85,10.48,70.89,10.718568,-0.238567999999999,0.6707,33.28,61.67,,-0.014240153590850813,0.014240153590850813,False,1211,0.03455659622914203,6022968,4973.549132947976,4420.0,5200.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,oversold-rebound-recovery-candidates.report:OSR2-RET20,OSR2-RET20,oversold-rebound-recovery-candidates.report.csv,reversal20,"RANK(1 - RETURNS(CLOSE,20))",1,1,6a9e778fecb163ea7228ca63,6a9e7a7c51cdfe29b2e0b306,5,0.0637,0.0345,0.2552,0.0001,0.69,7.31,52.43,15.854832,-8.544832,0.5685,40.6,56.67,,-0.014240153590850813,0.014240153590850813,False,1211,0.03455659622914203,6022968,4973.549132947976,4420.0,5200.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,turnover-cost-cycle10-candidates.report:OSR2-RET20,OSR2-RET20,turnover-cost-cycle10-candidates.report.csv,reversal20,"RANK(1 - RETURNS(CLOSE,20))",1,1,6a9fb83f0f6165ec8f7f34e3,6a9fb8400f6165ec8f7f34e4,10,0.0881,0.054,0.4036,0.0,0.85,10.61,70.85,10.71252,-0.10252000000000017,0.6723,33.24,61.67,,-0.014240153590850813,0.014240153590850813,False,1211,0.03455659622914203,6022968,4973.549132947976,4420.0,5200.0
paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,paper-derived-full.report.csv,asset_growth,RANK(gr_total_asset_lyr),0,0,6a9e2fde05a51446c21e7672,6a9e2fdf05a51446c21e7673,5,-0.0115,-0.0093,-0.1111,0.0856,0.86,1.4,2.1,0.6350399999999999,0.76496,0.3692,41.26,60.0,,huatai-series13-candidates.report:HT13-ALPHA44,HT13-ALPHA44,huatai-series13-candidates.report.csv,alpha44,"-1 * CORR(HIGH, RANK(VOLUME), 5)",1,1,6a9e8dd7cffa1665a2100be0,6a9e8dd8cffa1665a2100be1,5,0.0454,0.0186,0.3351,0.0,0.99,7.97,86.24,26.078976,-18.108976000000002,0.6736,36.29,61.67,,0.014125846644490101,0.014125846644490101,False,1211,0.04174156395181863,6037490,4985.540875309662,4449.0,5207.0
paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,paper-derived-full.report.csv,asset_growth,RANK(gr_total_asset_lyr),0,0,6a9e2fde05a51446c21e7672,6a9e2fdf05a51446c21e7673,5,-0.0115,-0.0093,-0.1111,0.0856,0.86,1.4,2.1,0.6350399999999999,0.76496,0.3692,41.26,60.0,,turnover-cost-cycle10-candidates.report:HT13-ALPHA44,HT13-ALPHA44,turnover-cost-cycle10-candidates.report.csv,alpha44,"-1 * CORR(HIGH, RANK(VOLUME), 5)",1,1,6a9fb90aa7f535324660b2fa,6a9fb90aa7f535324660b2fb,10,0.0396,0.0135,0.2485,0.0075,0.94,3.57,87.26,13.193712,-9.623712,0.4992,27.42,61.67,,0.014125846644490101,0.014125846644490101,False,1211,0.04174156395181863,6037490,4985.540875309662,4449.0,5207.0
oversold-rebound-candidates.report:OSR-MFI14-20D,OSR-MFI14-20D,oversold-rebound-candidates.report.csv,mfi14,"RANK(1 - MFI(CLOSE,HIGH,LOW,VOLUME,14) / 100)",1,1,6a9e6f55b2a0c66c643101c3,6a9e70edf8982abefd86e25c,5,0.0318,0.0111,0.1063,0.1002,0.43,-3.21,61.85,18.70344,-21.91344,0.241,47.49,55.0,,report-backed-untested-candidates.report:HT13-NEW-HIST-GPM-6Q,HT13-NEW-HIST-GPM-6Q,report-backed-untested-candidates.report.csv,quality_gross_margin_tsrank756,"TS_RANK(oper_gross_margin_ttm,756)",1,1,6a9fa567a7f535324660b2ce,6a9fa568a7f535324660b2cf,5,-0.0002,-0.002,-0.0577,0.5509,0.34,-3.42,11.21,3.389904,-6.8099039999999995,0.985,21.63,62.96,,-0.01412069016725454,0.01412069016725454,False,1211,0.04893450690014695,4830087,3988.511147811726,3286.0,4803.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,workflow-6aa40282-singles-d0.report:WF6AA4-D0-OPEN20-MOM-20260912,WF6AA4-D0-OPEN20-MOM-20260912,workflow-6aa40282-singles-d0.report.csv,momentum20_open,"RANK((OPEN / DELAY(CLOSE, 20)) - 1)",0,0,6aa4de836df2a192a47e7e97,6aa4de84a7f535324660bc17,10,-0.0843,-0.0535,-0.3901,0.0,0.87,10.64,71.93,10.875816000000002,-0.23581600000000158,0.6784,33.31,58.33,,0.014083139784133536,0.014083139784133536,False,1211,0.03421831097660473,6022968,4973.549132947976,4420.0,5200.0
huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,workflow-6aa40282-singles.report:WF6AA4-OPEN20-MOM-20260911,WF6AA4-OPEN20-MOM-20260911,workflow-6aa40282-singles.report.csv,momentum20_open,"RANK((OPEN / DELAY(CLOSE, 20)) - 1)",1,1,6aa422566df2a192a47e7e05,6aa422598b01f62dc514615d,10,-0.0843,-0.0535,-0.3901,0.0,0.87,-31.96,63.51,9.602712,-41.562712000000005,-0.7507,130.52,38.33,,0.014083139784133536,0.014083139784133536,False,1211,0.03421831097660473,6022968,4973.549132947976,4420.0,5200.0
paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,paper-derived-full.report.csv,asset_growth,RANK(gr_total_asset_lyr),0,0,6a9e2fde05a51446c21e7672,6a9e2fdf05a51446c21e7673,5,-0.0115,-0.0093,-0.1111,0.0856,0.86,1.4,2.1,0.6350399999999999,0.76496,0.3692,41.26,60.0,,oversold-rebound-candidates.report:OSR-MA20-20D,OSR-MA20-20D,oversold-rebound-candidates.report.csv,ma_drawdown20,"RANK(1 - CLOSE / MA(CLOSE,20))",1,1,6a9e6f54b2a0c66c643101c2,6a9e705ffada315e619d3926,5,0.0523,0.0272,0.211,0.0012,0.55,1.97,55.17,16.683408,-14.713408,0.3725,41.55,55.0,,0.014058241261395757,0.014058241261395757,False,1211,0.10956651575107117,6024019,4974.41701073493,4423.0,5200.0
nonhuatai-factor-6-20260909.report:NONHT-CASH-CONVERSION,NONHT-CASH-CONVERSION,nonhuatai-factor-6-20260909.report.csv,cash_conversion,RANK(cfd_surplus_cash_multi_ttm),1,1,6aa0e9d6cffa1665a21011ab,6aa0e9d7cffa1665a21011ac,10,0.012,0.0026,0.0467,0.6097,0.07,1.02,6.88,1.0402559999999998,-0.02025599999999983,0.4158,24.7,58.33,,oversold-rebound-recovery-candidates.report:OSR2-MODERATE-RSI35,OSR2-MODERATE-RSI35,oversold-rebound-recovery-candidates.report.csv,rsi35,"RANK(IF(RSI(CLOSE,14)<50,-ABS(RSI(CLOSE,14)-35),-99999))",1,1,6a9e778a3e7967143f8fa90c,6a9e77a3a7f535324660afff,5,0.0389,0.0169,0.1565,0.0159,0.82,2.76,68.82,20.811168,-18.051167999999997,0.452,38.16,53.33,,-0.013938626251477095,0.013938626251477095,False,1211,0.04786393405937305,5913953,4883.528488852188,4424.0,5185.0
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,huatai-series13-candidates.report.csv,value_bm,ratio_bm_ttm,1,1,6a9e891a0f6165ec8f7f33d9,6a9e891acffa1665a2100bcd,5,0.0524,0.0154,0.1068,0.0985,0.88,3.36,4.17,1.261008,2.098992,0.6007,22.69,60.0,,oversold-rebound-candidates.report:OSR-RET5-20D,OSR-RET5-20D,oversold-rebound-candidates.report.csv,reversal5,"RANK(1 - RETURNS(CLOSE,5))",1,1,6a9e6f52b2a0c66c643101c0,6a9e6f85b2a0c66c643101c7,5,0.0326,0.0189,0.1562,0.0161,0.43,-3.68,87.6,26.490239999999996,-30.170239999999996,0.1921,42.3,51.67,,0.013915173292315168,0.013915173292315168,False,1211,0.16179080554745212,6032466,4981.392237819983,4443.0,5207.0
oversold-rebound-recovery-candidates.report:OSR2-MODERATE-RSI35,OSR2-MODERATE-RSI35,oversold-rebound-recovery-candidates.report.csv,rsi35,"RANK(IF(RSI(CLOSE,14)<50,-ABS(RSI(CLOSE,14)-35),-99999))",1,1,6a9e778a3e7967143f8fa90c,6a9e77a3a7f535324660afff,5,0.0389,0.0169,0.1565,0.0159,0.82,2.76,68.82,20.811168,-18.051167999999997,0.452,38.16,53.33,,report-backed-20260910-candidates.report:REPORT-ROIC-TTM-10D-20260910,REPORT-ROIC-TTM-10D-20260910,report-backed-20260910-candidates.report.csv,quality_roic,RANK(oper_roic_ttm),1,1,6aa2537ccffa1665a21014b0,6aa2537da7f535324660b768,10,-0.0062,-0.0125,-0.1224,0.1821,0.68,-9.05,3.0,0.45360000000000006,-9.5036,-0.0117,48.03,50.0,,-0.013913173262878213,0.013913173262878213,False,1211,0.11869501396952231,5922272,4890.398018166804,4357.0,5109.0
huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,huatai-series13-candidates.report.csv,value_sp,ratio_sp_ttm,1,1,6a9e899ca7f535324660b053,6a9e899d5d52c44d2f55be5b,5,0.0333,0.0045,0.0446,0.4893,0.8,1.0,2.94,0.889056,0.11094400000000004,0.4758,26.03,61.67,,high-potential-5-20260910-candidates.report:NEW-GROWTH-REV-TTM,NEW-GROWTH-REV-TTM,high-potential-5-20260910-candidates.report.csv,growth_revenue,RANK(gr_revenue_ttm),1,1,6aa232daa7f535324660b6c8,6aa232da5d52c44d2f55c225,10,-0.0004,0.0,-0.0006,0.9935,0.37,-1.42,5.29,0.7998480000000001,-2.219848,0.2765,50.81,46.67,,-0.01389703689845532,0.01389703689845532,False,1211,0.02808862283392369,5918041,4886.904211395541,4422.0,5191.0
literature-rankic-optimization-20260909-python.report:NONHT-MAX5-LOW-21D,NONHT-MAX5-LOW-21D,literature-rankic-optimization-20260909-python.report.csv,max5_low21,literature-rankic-optimization-20260909-max5.py,1,1,6aa1061451cdfe29b2e0b76f,6aa106153e7967143f8fac67,10,0.0155,0.007,0.1083,0.2377,0.6,1.21,86.91,13.140792000000001,-11.930792,0.401,28.18,53.33,,report-backed-20260910-candidates.report:REPORT-HIST-ASSETTURN-6Q-10D-20260910,REPORT-HIST-ASSETTURN-6Q-10D-20260910,report-backed-20260910-candidates.report.csv,quality_asset_turnover_tsrank378,"TS_RANK(oper_total_asset_turnover_ttm,378)",1,1,6aa253f4a7f535324660b773,6aa253f5cffa1665a21014bd,10,0.0053,0.0094,0.1716,0.1051,0.93,2.57,25.4,3.84048,-1.27048,0.6248,27.88,56.52,,-0.013835328214827297,0.013835328214827297,False,1211,0.040272204317163454,5528296,4565.066886870355,3687.0,5059.0
nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,nonhuatai-factor-6-20260909.report.csv,residual_volatility,RANK(-residual_volatility),1,1,6aa0e8ef5d52c44d2f55c0f1,6aa0e8f0a7f535324660b4ce,10,0.0884,0.0347,0.2831,0.0073,0.74,2.97,17.19,2.5991280000000003,0.37087199999999987,0.7367,23.77,52.73,,oversold-rebound-candidates.report:OSR-MFI14-20D,OSR-MFI14-20D,oversold-rebound-candidates.report.csv,mfi14,"RANK(1 - MFI(CLOSE,HIGH,LOW,VOLUME,14) / 100)",1,1,6a9e6f55b2a0c66c643101c3,6a9e70edf8982abefd86e25c,5,0.0318,0.0111,0.1063,0.1002,0.43,-3.21,61.85,18.70344,-21.91344,0.241,47.49,55.0,,-0.013834139497849831,0.013834139497849831,False,1211,0.1582133262058699,5368681,4433.262592898431,3620.0,5033.0
nonhuatai-factor-6-20260909.report:NONHT-CASH-CONVERSION,NONHT-CASH-CONVERSION,nonhuatai-factor-6-20260909.report.csv,cash_conversion,RANK(cfd_surplus_cash_multi_ttm),1,1,6aa0e9d6cffa1665a21011ab,6aa0e9d7cffa1665a21011ac,10,0.012,0.0026,0.0467,0.6097,0.07,1.02,6.88,1.0402559999999998,-0.02025599999999983,0.4158,24.7,58.33,,workflow-6aa40282-singles-d0.report:WF6AA4-D0-OPEN20-MOM-20260912,WF6AA4-D0-OPEN20-MOM-20260912,workflow-6aa40282-singles-d0.report.csv,momentum20_open,"RANK((OPEN / DELAY(CLOSE, 20)) - 1)",0,0,6aa4de836df2a192a47e7e97,6aa4de84a7f535324660bc17,10,-0.0843,-0.0535,-0.3901,0.0,0.87,10.64,71.93,10.875816000000002,-0.23581600000000158,0.6784,33.31,58.33,,0.013739919414888755,0.013739919414888755,False,1211,0.06617296634667698,5912492,4882.322047894302,4408.0,5179.0
nonhuatai-factor-6-20260909.report:NONHT-CASH-CONVERSION,NONHT-CASH-CONVERSION,nonhuatai-factor-6-20260909.report.csv,cash_conversion,RANK(cfd_surplus_cash_multi_ttm),1,1,6aa0e9d6cffa1665a21011ab,6aa0e9d7cffa1665a21011ac,10,0.012,0.0026,0.0467,0.6097,0.07,1.02,6.88,1.0402559999999998,-0.02025599999999983,0.4158,24.7,58.33,,workflow-6aa40282-singles.report:WF6AA4-OPEN20-MOM-20260911,WF6AA4-OPEN20-MOM-20260911,workflow-6aa40282-singles.report.csv,momentum20_open,"RANK((OPEN / DELAY(CLOSE, 20)) - 1)",1,1,6aa422566df2a192a47e7e05,6aa422598b01f62dc514615d,10,-0.0843,-0.0535,-0.3901,0.0,0.87,-31.96,63.51,9.602712,-41.562712000000005,-0.7507,130.52,38.33,,0.013739919414888755,0.013739919414888755,False,1211,0.06617296634667698,5912492,4882.322047894302,4408.0,5179.0
huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,huatai-series13-candidates.report.csv,value_sp,ratio_sp_ttm,1,1,6a9e899ca7f535324660b053,6a9e899d5d52c44d2f55be5b,5,0.0333,0.0045,0.0446,0.4893,0.8,1.0,2.94,0.889056,0.11094400000000004,0.4758,26.03,61.67,,huatai-series13-candidates.report:HT13-GROWTH-OCF,HT13-GROWTH-OCF,huatai-series13-candidates.report.csv,growth_ocf,gr_ocf_ttm,1,1,6a9e8a61ecb163ea7228ca81,6a9e8a61ecb163ea7228ca82,5,0.0034,-0.0003,-0.0189,0.768,0.09,1.08,5.57,1.6843680000000003,-0.6043680000000002,0.4113,33.73,55.0,,0.013692864969626092,0.013692864969626092,False,1211,0.04473809609939815,5917929,4886.811725846408,4422.0,5191.0
