date,stock_count,pearson,spearman
2024-02-20,4525,0.5659730897367901,0.5636615823599033
2024-02-21,4525,0.5668726898045013,0.5643307325898688
2024-02-22,4526,0.5882845089170987,0.5857104339601478
2024-02-23,4526,0.6029662411227298,0.6008701509381644
2024-02-26,4527,0.5905714452412734,0.5879040390245952
2024-02-27,4530,0.6160077526944175,0.6144317417688078
2024-02-28,4531,0.6301693314311124,0.6290561627588281
2024-02-29,4534,0.6486539288978963,0.6487770999468665
2024-03-01,4536,0.6654043757853532,0.6659191326554056
2024-03-04,4536,0.669659187158109,0.6699187199191938
2024-03-05,4536,0.680696196317688,0.6813267678903628
2024-03-06,4535,0.6832843079386788,0.6844483234927309
2024-03-07,4537,0.6669495389114569,0.6671349545102041
2024-03-08,4537,0.6753817418784063,0.6764121619980644
2024-03-11,4536,0.6887540351288762,0.69023922305467
2024-03-12,4539,0.6924326470891579,0.6940439220315786
2024-03-13,4542,0.6965139394001855,0.6982231896402189
2024-03-14,4542,0.6947115660256877,0.696111547782287
2024-03-15,4544,0.6841088415448113,0.6850091293871738
2024-03-18,4544,0.6858520465002029,0.687481863062001
