na,nb,nc,comb,net,turnover,sharpe,dd,pool_s,members,tag,seat_si
0.22984858272180916,0.37265036757953607,0.8911390049960779,0.5774098974454345,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01473]"
0.22853174306508814,0.37265036757953607,0.8911390049960779,0.5771465295140903,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0141]"
0.22779564992878046,0.37265036757953607,0.8911390049960779,0.5769993108868288,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.01374]"
0.22770777496415232,0.37265036757953607,0.8911390049960779,0.5769817358939031,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0137]"
0.23455852495642648,0.3721161872651716,0.8870089736008774,0.5763064086544902,20.130176506309105,0.14276758953362256,1.0947337862829722,22.957495860008137,0.022326971235910296,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00847]"
0.2343598075602385,0.3721161872651716,0.8870089736008774,0.5762666651752526,20.130176506309105,0.14276758953362256,1.0947337862829722,22.957495860008137,0.022326971235910296,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite_nomcap,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00839]"
0.23103996370008126,0.3597647951054876,0.8979039909134379,0.5761824669379839,22.28273526457526,0.12091950077055987,1.090783145933818,27.92000434087076,0.021585887706329254,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+impact_abs_return60+book_to_market_lf_div_oper_main_profit_ttm+paper_composite,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.0153]"
0.23085260677633573,0.39839848253184484,0.8678128491149181,0.5761257723431259,21.26024935849855,0.1307805901581368,1.0844055476461332,26.871204257868055,0.02390390895191069,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+book_to_market_lf_div_oper_main_profit_ttm+ltmom_exhigh252_21,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00699]"
0.21294424151673544,0.3779282671527023,0.8914909622240101,0.5760346748075975,21.18026967630105,0.13486402665636926,1.0999435686276926,25.93407066656146,0.022675696029162137,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite+cash_conversion,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00662]"
0.20678822904743752,0.4008536703784736,0.8715034588749271,0.5738329869356704,20.58108010503943,0.13798376531201484,1.0927401461288653,25.20668090101377,0.024051220222708412,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite+quality_roic,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00366]"
