selection,size,net_5y,turn_5y,s_5y,comb_5y,net_1y,turn_1y,s_1y,comb_1y,net_3m,turn_3m,s_3m,comb_3m,comb_mean,comb_min,change
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal40']",5,22.300228085753968,21.94529414656375,0.0358984426699638,0.5115174269010949,9.305692173670597,20.627424380496283,0.006357794764311821,0.16628261900454136,59.54447974623491,18.336606200286447,0.09463531603721764,0.838847109562,0.5055490518225455,0.16628261900454136,R1 swap t10_size_plus_impact_bm -> reversal40
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'fscore_interact']",6,21.07364397713532,25.66376808725647,0.043284648310202754,0.5246705904707767,8.7023521050453,24.773526206983664,0.00812815225663586,0.1530150224675538,55.02517879705816,19.608648755387897,0.09578739445163027,0.8385712429466667,0.5054189519616658,0.1530150224675538,R2 add fscore_interact
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal40']",5,19.99438218250106,31.507232551792256,0.04992426005446151,0.5154035949792006,9.276439028902399,30.574295878237447,0.009397119768327586,0.1567269642128804,56.32497345579894,27.138065793387124,0.10299514037016116,0.843895137693,0.5053418989616937,0.1567269642128804,R2 swap size_only -> reversal40
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal40']",5,19.99438218250106,31.507232551792256,0.04992426005446151,0.5154035949792006,9.276439028902399,30.574295878237447,0.009397119768327586,0.1567269642128804,56.32497345579894,27.138065793387124,0.10299514037016116,0.843895137693,0.5053418989616937,0.1567269642128804,R3 swap f_i10_01 -> reversal40
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'quality_asset_turnover_tsrank378']",5,20.83253959283269,19.54771781229459,0.03493628276530062,0.5329963028208304,6.8863496750506,19.466765292572845,0.010120769875097638,0.15021042762514303,42.90580829483766,10.792952524754265,0.08899840199379637,0.8318433481659999,0.5050166928706578,0.15021042762514303,R2 swap book_to_market_lf_plus_impact -> quality_asset_turnover_tsrank378
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'momentum20_open']",5,22.044417351096467,26.12284527366943,0.04435118201675574,0.5397163768110274,5.921695966560201,23.431000487545912,0.006529111579884033,0.12599799410055704,59.68484469322416,21.422887252737496,0.11040736071059101,0.8486748879505,0.5047964196206948,0.12599799410055704,R1 swap impact60 -> momentum20_open
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'drawdown120']",5,22.874631242957026,25.629408830819596,0.038247200443202636,0.5125626852528856,10.817170153353093,25.63791142024685,0.008103483342267863,0.16789252473606497,56.479169660970484,19.070576741595637,0.10362267056728619,0.8335784443495,0.5046778847794835,0.16789252473606497,R2 swap book_to_market_lf_plus_impact -> drawdown120
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'ltmom_exhigh252_21']",5,19.158255187909965,11.392134189003361,0.026153865500671,0.505656023617961,8.432048511181385,10.96884808292639,0.008706853846506147,0.18583338108896819,39.68873049901683,10.091989999418287,0.07034301419919847,0.821333377133,0.5042742606133097,0.18583338108896819,R2 swap t10_size_plus_impact_bm -> ltmom_exhigh252_21
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'exp_weighted_reversal63']",5,22.33742595104723,29.56244357780451,0.0437527393881671,0.5088897876877427,8.260126242345596,28.438747777079676,0.007732167123591374,0.14986628935363214,59.15381764301314,27.263059462137264,0.10213510395399204,0.853738741445,0.5041649394954583,0.14986628935363214,R1 swap book_to_market_lf_plus_impact -> exp_weighted_reversal63
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'paper_composite_nomcap']",5,19.720208562365553,14.732316565142872,0.030516284099717194,0.5858219806917081,3.842117558493416,13.56432021656038,0.0023443859606027398,0.09134438032776654,55.07212071615973,11.965888355371906,0.05894666982812946,0.8351429820384219,0.5041031143526321,0.09134438032776654,R1 swap impact60 -> paper_composite_nomcap
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_chip_eq']",5,21.805951209596742,29.31533667576847,0.0452592592653443,0.5179268754038102,10.59079855211211,28.47793878335824,0.006273129062854319,0.15237053853011584,60.98515793103585,23.615536436067313,0.10063028801960743,0.8418790078525,0.504058807262142,0.15237053853011584,R2 swap impact60 -> reversal_chip_eq
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'exp_weighted_reversal63']",5,20.60691229332833,28.189086346957314,0.04392388941770301,0.5149790122516582,7.03129421123452,27.813651344592436,0.006854188315868365,0.14007004099768358,57.304991033952405,27.050077092906154,0.09553063306625802,0.8563143172400001,0.5037877901631139,0.14007004099768358,R1 swap size_only -> exp_weighted_reversal63
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'exp_weighted_reversal63']",5,19.72305915438129,33.28968616525154,0.05122025562082588,0.5176187395519151,6.761457945725525,32.58395011075548,0.010830469929682611,0.14532289198674625,48.70747021933926,30.39797807013421,0.10459209175322198,0.847856801744,0.5035994777608871,0.14532289198674625,R2 swap size_only -> exp_weighted_reversal63
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'exp_weighted_reversal63']",5,19.72305915438129,33.28968616525154,0.05122025562082588,0.5176187395519151,6.761457945725525,32.58395011075548,0.010830469929682611,0.14532289198674625,48.70747021933926,30.39797807013421,0.10459209175322198,0.847856801744,0.5035994777608871,0.14532289198674625,R3 swap f_i10_01 -> exp_weighted_reversal63
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_turn_eq']",5,20.54213812932398,28.25187482235178,0.048154606941868634,0.5289203966641473,7.502228369279974,26.576806485563807,0.007774708510736625,0.1375754091856597,53.67432175352299,21.902825785801223,0.09706044293823683,0.844140761539,0.5035455224629356,0.1375754091856597,R2 swap impact60 -> reversal_turn_eq
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'momentum20']",5,21.04704134770082,26.91302857224897,0.0432935972224918,0.4997504051370223,9.53077145454794,23.897404033039088,0.010677746196946341,0.17836521827788487,50.86244077547267,21.19754387871368,0.11671600657475695,0.8324852920570001,0.5035336384906358,0.17836521827788487,R3 swap t10_size_plus_impact_bm -> momentum20
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'reversal20']",5,23.889399687662262,31.269698783861156,0.04464587088516266,0.5262955578539482,7.278631757877155,30.22051287107007,0.007786629311921829,0.13477634251544124,56.267372215770195,27.314618017486687,0.11182216212259939,0.849416533912,0.5034961447604632,0.13477634251544124,R1 swap book_to_market_lf_minus_size -> reversal20
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'reversal20']",5,23.889399687662262,31.269698783861156,0.04464587088516266,0.5262955578539482,7.278631757877155,30.22051287107007,0.007786629311921829,0.13477634251544124,56.267372215770195,27.314618017486687,0.11182216212259939,0.849416533912,0.5034961447604632,0.13477634251544124,R2 swap growth_revenue -> reversal20
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'chip250']",5,21.94945817567267,20.384200001346258,0.037010753614949675,0.5601340196476716,5.674845097602175,19.82839310611354,0.002882829350787024,0.1052028705973533,61.25131768247955,17.392491239050294,0.0863991212126193,0.8445412723179999,0.5032927208543416,0.1052028705973533,R1 swap impact60 -> chip250
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'fscore_interact']",5,20.328733983673388,24.429607387996548,0.04214126466388921,0.5311419564318709,6.316506078430298,23.5987248628631,0.005724654578847173,0.12833391815135378,56.50245351327511,20.004731822035478,0.0887932124889182,0.849620570659,0.5030321484140748,0.12833391815135378,R1 swap size_only -> fscore_interact
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_net_margin_tsrank378']",5,19.190819658846177,17.79013083032775,0.03213423609732511,0.5214439499241601,7.485045574416706,16.55918295296125,0.00724966980059231,0.15603328026615865,48.54743431145549,11.704151826569804,0.07824889094599845,0.8315395861129999,0.5030056054344395,0.15603328026615865,R2 swap impact60 -> quality_net_margin_tsrank378
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_asset_turnover_tsrank378']",5,20.241626834486386,20.102810531299248,0.036610103356539594,0.5347607581193031,7.123535980275028,20.21131269214812,0.008465844947455408,0.14257978608184232,47.8432592914697,11.739964099978353,0.08544457932457751,0.8316483762489999,0.5029963068167151,0.14257978608184232,R2 swap impact60 -> quality_asset_turnover_tsrank378
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal20']",6,22.684295478610426,31.517032121491646,0.04552781006712312,0.5146839182943997,9.221802933057395,30.934338635057877,0.009447822279979543,0.15196609275458423,59.09372386253543,27.222588794568015,0.1151919199990903,0.8411804815966666,0.5026101642152169,0.15196609275458423,R2 add reversal20
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'weighted_reversal_lowturn']",5,20.803702661713146,24.579336579366824,0.04378066863232231,0.5416910246149452,3.9876989689655398,23.047723811695327,0.00604835542948416,0.11255168713056252,52.937501627036355,21.392997183845566,0.09539580813940388,0.853451308111,0.5025646732855026,0.11255168713056252,R1 swap impact60 -> weighted_reversal_lowturn
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'fscore_eq']",5,20.15654271835137,27.286835406392875,0.044541470272979805,0.5154297503398073,8.613797790890438,25.957743952106043,0.008017450801849946,0.15159449289964994,55.7523499915019,20.888488843817754,0.09585585580680268,0.8403211276875,0.5024484569756524,0.15159449289964994,R3 swap impact60 -> fscore_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'weighted_reversal']",5,21.379687682285613,34.33522719750466,0.049016788518300575,0.4996542373894808,9.103867030826795,33.10674724558725,0.011950564279380908,0.16401301730384796,55.62766610988148,29.34198229902186,0.12250086962335062,0.8434822657495,0.502383173480943,0.16401301730384796,R2 swap book_to_market_lf_plus_impact -> weighted_reversal
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'weighted_reversal']",5,22.889058545737782,29.831814691407004,0.043853795144593435,0.5167569870335532,6.878353291371547,27.93341324290382,0.008061671892538414,0.1384394185791763,56.933536528948494,25.04789219239586,0.10988250984592794,0.8519397812455001,0.5023787289527432,0.1384394185791763,R1 swap book_to_market_lf_plus_impact -> weighted_reversal
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'exp_weighted_reversal63']",6,21.160583237710455,29.35421981139834,0.04588031196690596,0.5092945549027366,8.313116926223366,29.547663509533155,0.010281559523687426,0.1536146595133282,55.74154616880943,26.831462830217458,0.10373785554188028,0.8441493650975,0.5023528598378549,0.1536146595133282,R2 add exp_weighted_reversal63
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'exp_weighted_reversal63']",5,20.883066899959708,33.71585769165025,0.04937200617608068,0.49870882212015866,8.794022225878129,33.19956521330569,0.012022376435497922,0.16288346447765042,51.379514207992926,29.620599872249027,0.10920230371448215,0.8452812259489999,0.5022911708489364,0.16288346447765042,R2 swap book_to_market_lf_plus_impact -> exp_weighted_reversal63
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal20']",6,23.098773051388452,26.971100063708636,0.04117610613514079,0.5290350169689062,6.63139399137976,25.661809714163265,0.00668948282182733,0.12927067736136527,58.38189034686749,23.83802471843662,0.10349831350629506,0.8482284111766667,0.5021780351689794,0.12927067736136527,R1 add reversal20
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'reversal_turn_paper_nomcap']",5,20.13006831404963,26.16984431220302,0.04592132933950097,0.5338831508457601,7.069163748416245,24.551697271738345,0.006401149949129862,0.1294120676689955,52.163276082988375,20.174208995675585,0.09097841150987326,0.8425991590149999,0.5019647925099185,0.1294120676689955,R2 swap impact60 -> reversal_turn_paper_nomcap
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal_turn_paper_nomcap']",5,20.191927512788872,21.693395630038555,0.04018665735316384,0.5411452303518542,5.060224922368779,20.4233639706797,0.0040525780702963185,0.11263232996818762,53.31826927625409,17.813818900432143,0.08529995897710378,0.851056674511,0.5016114116103473,0.11263232996818762,R1 swap impact60 -> reversal_turn_paper_nomcap
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'drawdown120']",5,22.415712727497045,18.284810548902676,0.029045339745916648,0.5170442040286366,8.770013881646722,18.4178455330741,0.005049523987669424,0.155497064818679,62.760088873817224,15.511838306889706,0.09077625829162077,0.8311059920135,0.5012157536202718,0.155497064818679,R1 swap t10_size_plus_impact_bm -> drawdown120
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'paper_composite_nomcap']",5,19.250786846272838,17.181758076822376,0.034160032862624576,0.5591378728428953,5.515528163322683,16.04373847008369,0.003909510364164203,0.11110466915054801,50.71958978418629,11.618407375005688,0.06123556269093409,0.832829892545,0.5010241448461478,0.11110466915054801,R2 swap impact60 -> paper_composite_nomcap
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'weighted_reversal']",5,20.5491253850422,33.79813149194638,0.050505623043891855,0.5118711026497696,7.64429039412457,32.89986028583301,0.010414175289559275,0.14611583951349408,55.34997802245094,29.598022810768583,0.11724290412866557,0.8449979174594999,0.5009949532075879,0.14611583951349408,R3 swap impact60 -> weighted_reversal
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'fscore_eq']",5,20.901502843729627,18.687501713937017,0.03344339804972761,0.5205312727526114,7.246825275036385,17.517035475504102,0.005523103240269382,0.14542356330485168,55.10298740897084,16.48517545941956,0.08994535207737595,0.8363330236415,0.5007626198996543,0.14542356330485168,R1 swap t10_size_plus_impact_bm -> fscore_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'weighted_reversal']",6,21.350096289920746,29.38621698316779,0.045594163590417014,0.5107279847243275,7.81521797620188,28.941910474725464,0.01021088985830703,0.14885717072537957,56.958148688833234,25.130502893763513,0.11257083660908311,0.8426502315979167,0.5007451290158745,0.14885717072537957,R2 add weighted_reversal
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'quality_roic']",5,17.92163478982814,18.255672679354667,0.03647290970215739,0.5360616128420447,5.2783865398011045,16.75966487845235,0.008269361355360362,0.13249471349819156,47.515543608541506,11.850781520336266,0.06335154691370104,0.833285563524,0.5006139632880787,0.13249471349819156,R3 swap impact60 -> quality_roic
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'fscore_interact']",5,20.57678425698184,28.85744164236935,0.04486608074299907,0.49864762091184645,9.140964675857132,27.209091869198648,0.009958595935411532,0.1619852873663647,53.23410476930158,21.54016491494247,0.10091711804615927,0.8385874793679999,0.49974012921540373,0.1619852873663647,R2 swap book_to_market_lf_plus_impact -> fscore_interact
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'momentum20']",5,21.620385896178902,27.404600573866585,0.04166431509310357,0.48721506892346844,10.32756243165652,24.662601247842115,0.010319307635908022,0.18087085417032733,55.72853575506254,22.341078339371748,0.1193067398552672,0.8307746684299999,0.4996201971745986,0.18087085417032733,R2 swap t10_size_plus_impact_bm -> momentum20
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal20']",5,21.639868420683715,29.867702389228718,0.04478174994984024,0.5196572127390664,6.4074757299960705,29.275658756376146,0.006492279701034912,0.1261632725494693,59.866121981181394,27.698502451729677,0.10411862158800247,0.8527516570389999,0.49952404744251183,0.1261632725494693,R1 swap size_only -> reversal20
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal40']",5,20.333488509406127,31.924978231919976,0.0490571417246433,0.5064183471732986,9.031075198076717,31.05125287361564,0.008959208143085071,0.14892869360428918,58.17662576616278,26.751144949002597,0.10409194751870587,0.842835213608,0.49939408479519587,0.14892869360428918,R3 swap impact60 -> reversal40
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'momentum20_open']",5,20.729823263800874,27.187650957989607,0.042669745300951495,0.4893569061145168,9.546768732319704,23.967143065654344,0.010593657831019615,0.17647214556869886,57.32120543270538,21.8091285510584,0.1193890511565687,0.8311930001665,0.4990073506165719,0.17647214556869886,R3 swap t10_size_plus_impact_bm -> momentum20_open
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'value_bm']",5,18.979979088674984,14.31151836473503,0.029888259101025307,0.5696325520411568,3.525364957476679,13.273129130576056,0.0027096291724602985,0.0909030334072718,52.23040232370316,11.903766084733416,0.05895275183753567,0.8361751179746247,0.49890356780768447,0.0909030334072718,R1 swap impact60 -> value_bm
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'drawdown120']",5,21.80641663167064,25.972456463455007,0.040426949497316844,0.518025602364494,8.953205517771332,25.49596933155002,0.007090409813112904,0.1432648679652464,59.749093072934635,20.528360938197586,0.10167443878509391,0.8350940960594999,0.4987948554630801,0.1432648679652464,R3 swap impact60 -> drawdown120
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'asset_growth']",5,15.6020135116695,10.895691330841517,0.024476578329958802,0.4227646624000013,10.3074765094362,10.78352979917934,0.011768180918804768,0.2505270168622931,38.922034817422,7.535183814444199,0.07718803555256636,0.822745263757,0.49867898100643143,0.2505270168622931,R3 swap t10_size_plus_impact_bm -> asset_growth
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'f_i10_01', 'max_return21_low']",5,20.518279080562035,24.142379335121557,0.04145512639583729,0.5281483017676284,5.7696006735975685,22.612655535977435,0.005845549287040729,0.12134790183902858,52.82483439115565,21.00743376974649,0.06633537481180417,0.8465202224699999,0.49867214202555227,0.12134790183902858,R3 swap growth_revenue -> max_return21_low
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'momentum20']",5,22.55935942366812,22.54447297619093,0.0366100114224455,0.5178072835313976,6.94537491910682,19.63782279634878,0.006340630143441561,0.13855809104699313,56.52062155155731,19.23501083732529,0.10533931933431294,0.839232183926,0.4985325195014636,0.13855809104699313,R1 swap t10_size_plus_impact_bm -> momentum20
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'weighted_reversal']",5,20.567178572988006,27.90944432683835,0.043785989638717784,0.5172183920452984,4.905637488255239,26.82791883414496,0.007186421152856293,0.12351959042574298,59.44132307635257,25.17645691961143,0.10180930809422344,0.8545153570405,0.4984177798371805,0.12351959042574298,R1 swap size_only -> weighted_reversal
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'reversal40']",5,21.58367378137221,27.222527916327333,0.041522649537246575,0.505850205133969,8.375568992920812,26.483309803984557,0.005394906753598765,0.13852071720103498,60.40282225075325,23.617534056333227,0.09698185989058021,0.849582105477,0.4979843426040014,0.13852071720103498,R1 swap impact60 -> reversal40
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_roic']",5,18.10036543131745,18.648506469978578,0.03550597892437981,0.5161995570102655,6.276015688112777,16.92190087107102,0.008690552025981341,0.14594260959314012,50.67114662004659,12.50732874123619,0.0808828111151229,0.831574939897,0.49790570216680186,0.14594260959314012,R2 swap impact60 -> quality_roic
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'drawdown120']",5,20.627530949819707,21.09704526664763,0.03268939919113269,0.48027829996335636,10.91343700525341,21.417102454590804,0.008754670379495752,0.18880718675835048,56.26368835595942,16.16485382430321,0.09881083053161653,0.8243591001445,0.49781486228873567,0.18880718675835048,R3 swap t10_size_plus_impact_bm -> drawdown120
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'max_return21_low']",6,20.13712334999153,24.638763548534058,0.04295496488215954,0.5288557889008254,6.26845501422271,23.256930991146742,0.007201749818483637,0.1253404033744568,50.56320180072492,20.193823241063196,0.06843625267913425,0.8387668887283333,0.49765436033453847,0.1253404033744568,R3 add max_return21_low
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_roic']",5,16.92560541785819,17.94960695912031,0.035723732710908736,0.5274670148790159,4.82658506662745,16.44718988228391,0.008505748338104059,0.13110605610368745,44.65681989023207,11.364385986810085,0.07551939004580277,0.834345487609,0.4976395195305678,0.13110605610368745,R2 swap size_only -> quality_roic
"['impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'quality_roic']",5,16.92560541785819,17.94960695912031,0.035723732710908736,0.5274670148790159,4.82658506662745,16.44718988228391,0.008505748338104059,0.13110605610368745,44.65681989023207,11.364385986810085,0.07551939004580277,0.834345487609,0.4976395195305678,0.13110605610368745,R3 swap f_i10_01 -> quality_roic
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'growth_revenue', 'reversal20']",5,22.50666629004248,36.29869089605844,0.04699358279974308,0.491104838366646,9.697257293917518,35.118202434509904,0.010885576972653405,0.15792925226430773,55.05961098226976,30.410279785505047,0.12513404529958208,0.841718565748,0.4969175521263179,0.15792925226430773,R2 swap book_to_market_lf_plus_impact -> reversal20
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'reversal20']",5,21.366868269759305,36.132086336911364,0.05018808796882894,0.5071888796616391,7.988573276140548,35.19003673594946,0.009485407470715919,0.13884895134571015,54.092181800196585,31.308353713687488,0.12003676295554877,0.843234217458,0.4964240161551164,0.13884895134571015,R3 swap impact60 -> reversal20
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'ev_ebitda_proxy']",5,20.658599613974733,9.694870785209242,0.024014840332437736,0.5209814513032033,7.217146960756376,9.17591849193357,0.0032572224129803796,0.1382965147119266,50.55168428888247,8.408631250979928,0.07271531019682291,0.829899512903,0.49639249297270993,0.1382965147119266,R1 swap t10_size_plus_impact_bm -> ev_ebitda_proxy
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'fscore_interact']",5,20.81518190221837,25.16519955067908,0.0397567314395768,0.5076572390449807,7.488497962530406,24.106527938358955,0.005215570007925617,0.13338125014769198,58.62152956244633,20.666895993033368,0.09141674413897184,0.846850022947,0.49596283737989094,0.13338125014769198,R1 swap impact60 -> fscore_interact
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'max_return21_low']",6,21.015921769580565,21.598400506359038,0.03843069464176527,0.5383328549979078,4.210185948789944,19.768228750910904,0.005177922304738527,0.10444877924034533,52.91930134126085,17.95913090168678,0.08225953803744986,0.8443892986191667,0.4957236442858066,0.10444877924034533,R1 add max_return21_low
"['t10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'exp_weighted_reversal63']",5,19.665774125443644,33.45091902957943,0.05022119670328801,0.5011333786820281,6.390204177148007,32.956243181437934,0.01038097623011258,0.13799598250398926,49.928451970525984,30.56970573609782,0.10632010191025701,0.846796877659,0.4953087462816725,0.13799598250398926,R3 swap impact60 -> exp_weighted_reversal63
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'momentum20_open']",5,22.604106580528242,22.568575064774794,0.035781817551247444,0.5113844793451401,6.706828072548163,19.610728092724138,0.006695002480696863,0.13616651175661232,57.06643176365754,18.783346856940906,0.10751564760977883,0.8379398920354999,0.4951636277124174,0.13616651175661232,R1 swap t10_size_plus_impact_bm -> momentum20_open
"['size_only', 'impact60', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'paper_composite']",5,20.317828706255835,9.205336335512664,0.024127897186330433,0.5240881380397471,6.120124422679575,8.409810711330449,0.003020506077606305,0.12396908614364108,55.07665896374083,8.609897628566419,0.07230125316100554,0.834889867298,0.4943156971604627,0.12396908614364108,R1 swap t10_size_plus_impact_bm -> paper_composite
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'max_return21_low']",5,20.483935685961917,24.577444784589574,0.042639929917517035,0.522977475401539,5.1314060216298465,22.872220716688226,0.0061328343309429096,0.11402479921534117,54.52379328622408,21.22499156945005,0.08471267373900639,0.844809598843,0.4939372911532934,0.11402479921534117,R1 swap book_to_market_lf_minus_size -> max_return21_low
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_plus_impact', 'max_return21_low']",5,20.483935685961917,24.577444784589574,0.042639929917517035,0.522977475401539,5.1314060216298465,22.872220716688226,0.0061328343309429096,0.11402479921534117,54.52379328622408,21.22499156945005,0.08471267373900639,0.844809598843,0.4939372911532934,0.11402479921534117,R2 swap growth_revenue -> max_return21_low
"['size_only', 'impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'skew60_low']",5,19.726873698512414,18.522177116739428,0.028845313979835096,0.4743828479112484,9.158684484971584,18.080685331719526,0.00879970388598179,0.18309704136444105,50.039056598116204,19.116632671422014,0.08582190269139957,0.824235365834,0.49390508503656316,0.18309704136444105,R2 swap t10_size_plus_impact_bm -> skew60_low
"['impact60', 'book_to_market_lf_plus_impact', 'growth_revenue', 'f_i10_01', 'book_to_market_lf_div_oper_main_profit_ttm']",5,17.899813829970828,9.689558458838553,0.025924159014272995,0.46543583551336787,8.820706066802757,9.27246716593009,0.00840642658829195,0.19088683796066416,40.309277842184486,6.649885100134164,0.07898362660553077,0.8247174512569999,0.4936800415770106,0.19088683796066416,R3 swap t10_size_plus_impact_bm -> book_to_market_lf_div_oper_main_profit_ttm
"['size_only', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'book_to_market_lf_plus_impact', 'fscore_eq']",5,20.532416378544845,24.855235459562163,0.040290875069481945,0.5069800125142325,6.827606142887725,23.637065142615405,0.005045494045938254,0.12587572950154952,57.7023058564489,20.970661197953905,0.0928211606106417,0.8470680195564999,0.493307920524094,0.12587572950154952,R1 swap impact60 -> fscore_eq
"['size_only', 'impact60', 't10_size_plus_impact_bm', 'book_to_market_lf_minus_size', 'reversal20']",5,23.4662930807534,31.734516362546007,0.043053430816550636,0.5023714897205541,6.490326919402505,30.565136673296735,0.00738681426993354,0.12621955084198433,58.36430429151736,27.227016682659816,0.113220245108962,0.850176081244,0.49292237393551286,0.12621955084198433,R1 swap book_to_market_lf_plus_impact -> reversal20
