formula,net_excess,gross_excess,turnover,annual_cost,periods,coverage,rank_ic,ic_mean,ic_ir,absolute_max_drawdown,excess_max_drawdown,run,objective
"TsKurt(lma60,20)",-0.179390342849493,-0.0470402799546718,0.8753311038017273,0.1323500628948211,120,1.0,,,,0.3809996843338012,0.2372468709945678,net_wide_s9804,aligned_net_excess
"TsVar(cal_30d_close_avg_ratio,30)",-0.1794109764575958,-0.1098240798711776,0.4602307975292206,0.0695868965864181,120,1.0,,,,0.5185442566871643,0.4993755221366882,net_wide_s9804,aligned_net_excess
"TsMinMaxDiff(br,20)",-0.1794361035346984,-0.0913370704650878,0.5826655626296997,0.0880990330696105,120,1.0,,,,0.4572827219963074,0.4370170831680298,net_wide_s9804,aligned_net_excess
"TsMean(cal_20d_amt_std,40)",-0.1794677786171436,-0.1632314479351043,0.1073831394314765,0.0162363306820392,120,1.0,,,,0.5951533913612366,0.5727474689483643,net_wide_s9804,aligned_net_excess
"TsMaxDiff(TsStd(ratio_cfp_lyr,10),40)",-0.1795655653595924,-0.0657317259907722,0.7528693079948425,0.1138338393688201,120,1.0,,,,0.3784811496734619,0.3288125395774841,net_wide_s9804,aligned_net_excess
"TsSum(matrix,10)",-0.1796509699344635,-0.1177820098400116,0.4091862440109253,0.0618689600944519,120,1.0,,,,0.5593875050544739,0.5081404447555542,net_wide_s9804,aligned_net_excess
"Sub(oper_roe_adj_lyr,TsMaxDiff(a_share_market_val_in_circulation,10))",-0.1796774538516998,-0.0993174684047699,0.5314813852310181,0.0803599854469299,120,1.0,,,,0.4111279249191284,0.4366686344146728,net_wide_s9804,aligned_net_excess
"TsPctChange(TsCov(TsMinDiff(TsMinDiff(vol120,50),10),TsKurt(TsMinDiff(bias20,10),40),10),10)",-0.179901181769371,-0.035955074429512,0.952024519443512,0.143946107339859,120,1.0,,,,0.2980452179908752,0.205244779586792,net_wide_s9804,aligned_net_excess
"TsDelta(TsVar(TsMaxDiff(Add(br,ratio_pb_ttm),30),10),20)",-0.1801295995473861,-0.0412987214326858,0.9181936383247375,0.1388308781147003,120,1.0,,,,0.3266613483428955,0.2792479991912842,net_wide_s9804,aligned_net_excess
"TsKurt(vma60,20)",-0.1802170313715934,-0.0475176367163658,0.877641499042511,0.1326993946552276,120,1.0,,,,0.3759791254997253,0.2369517087936401,net_wide_s9804,aligned_net_excess
"TsPctChange(bias10,50)",-0.1803637708783149,-0.0454001274704933,0.8926166892051697,0.1349636434078216,120,1.0,,,,0.2577333450317383,0.2312682867050171,net_wide_s9804,aligned_net_excess
"Ref(TsSum(vol3,10),20)",-0.1804680515527725,-0.1220274174213409,0.3865121304988861,0.0584406341314315,120,1.0,,,,0.5271840691566467,0.5123477578163147,net_wide_s9804,aligned_net_excess
"Ref(mtm,50)",-0.1804822603225707,-0.082255003452301,0.6496511697769165,0.0982272568702697,120,1.0,,,,0.4937690496444702,0.4242443442344665,net_wide_s9804,aligned_net_excess
"TsCov(TsCov(amp10,market_cap,40),atr,40)",-0.1806316569328308,-0.1371059668064117,0.287868320941925,0.043525690126419,120,1.0,,,,0.5826827883720398,0.5542929172515869,net_wide_s9804,aligned_net_excess
"TsStd(pb_ratio_lf,20)",-0.1806635627031326,-0.132265076637268,0.320095807313919,0.0483984860658645,120,1.0,,,,0.5998849868774414,0.5617462396621704,net_wide_s9804,aligned_net_excess
"TsVar(pb_ratio_ttm,20)",-0.1806635627031326,-0.132265076637268,0.320095807313919,0.0483984860658645,120,1.0,,,,0.5998849868774414,0.5617462396621704,net_wide_s9804,aligned_net_excess
"TsDiv(TsCov(sp_ratio_ttm,amp5,40),50)",-0.1807406910538673,-0.0595312669873237,0.8016496300697327,0.1212094240665435,120,1.0,,,,0.3549372553825378,0.2831395864486694,net_wide_s9804,aligned_net_excess
"TsDiv(cal_5d_max_high_idx,30)",-0.1809653534889221,-0.0478224313259124,0.8805748820304871,0.1331429221630096,120,1.0,,,,0.280390977859497,0.3114523291587829,net_wide_s9804,aligned_net_excess
"TsCov(cal_120d_avg_turnover,TsIr(cal_5d_up_down_diff,20),30)",-0.1809920231580734,-0.0890818744897842,0.6078713536262512,0.0919101486682891,120,1.0,,,,0.4420916438102722,0.3988245129585266,net_wide_s9804,aligned_net_excess
"TsStd(trix,20)",-0.181162101316452,-0.0908025956153869,0.5976157784461975,0.090359505701065,120,1.0,,,,0.5140770673751831,0.4689440727233886,net_wide_s9804,aligned_net_excess
"TsSum(mass,10)",-0.1811737774014473,-0.0896487119793891,0.6053245067596436,0.0915250654220581,120,1.0,,,,0.4320904016494751,0.3813167214393616,net_wide_s9804,aligned_net_excess
"Ref(cal_5d_turnover_sum,20)",-0.181228905916214,-0.1117610067129135,0.4594437777996063,0.0694678992033004,120,1.0,,,,0.5040810108184814,0.4831504821777344,net_wide_s9804,aligned_net_excess
"Div(amv60,cal_5d_vol_dec_ratio)",-0.1812329388856887,-0.1099407631158828,0.4715090990066528,0.0712921757698059,120,1.0,,,,0.5783839225769043,0.5436394214630127,net_wide_s9804,aligned_net_excess
"TsEMA(cal_20d_120d_turnover_ratio,30)",-0.1815581033706665,-0.1298974406719207,0.3416710495948791,0.0516606626987457,120,1.0,,,,0.4919134974479675,0.5061047077178955,net_wide_s9804,aligned_net_excess
"TsSkew(vma55,50)",-0.1815729064464569,-0.0937395536899566,0.5809084177017212,0.0878333527565002,120,1.0,,,,0.3477365970611572,0.3703855872154236,net_wide_s9804,aligned_net_excess
"Div(marsi6,ratio_sp_ttm)",-0.1816479241847992,-0.1265346926450729,0.3645054996013641,0.0551132315397262,120,1.0,,,,0.5787893533706665,0.5348495244979858,net_wide_s9804,aligned_net_excess
"TsMean(amp3,50)",-0.1817642867445945,-0.1509689801931381,0.2036726623773574,0.0307953065514564,120,1.0,,,,0.6203025579452515,0.6198254823684692,net_wide_s9804,aligned_net_excess
"TsMin(kdj_k,50)",-0.1818505710124969,-0.1182206046581268,0.4208331108093261,0.0636299663543701,120,1.0,,,,0.4331406354904175,0.4406799077987671,net_wide_s9804,aligned_net_excess
"TsIr(skd_d,40)",-0.1818711799621582,-0.1066696643829345,0.4973645210266113,0.0752015155792236,120,1.0,,,,0.4663378000259399,0.4131749868392944,net_wide_s9804,aligned_net_excess
"TsMaxDiff(bbiboll_down,40)",-0.1822793344974518,-0.0646567118167877,0.7779273986816406,0.117622622680664,120,1.0,,,,0.4412410855293274,0.327654480934143,net_wide_s9804,aligned_net_excess
"TsStd(matapi,50)",-0.1824210551977157,-0.1658577847480773,0.1095454394817352,0.0165632704496383,120,1.0,,,,0.5300461053848267,0.5494745969772339,net_wide_s9804,aligned_net_excess
"TsEMA(TsDelta(TsMad(TsSkew(ratio_ev_ebitda_lyr,10),10),10),10)",-0.1824517657220363,-0.0348346017301082,0.9763039946556092,0.1476171639919281,120,1.0,,,,0.2950568795204162,0.1668699979782104,net_wide_s9804,aligned_net_excess
"TsMaxDiff(TsMad(cci,40),10)",-0.1825059488296508,-0.05648845911026,0.8334490060806274,0.1260174897193908,120,1.0,,,,0.3113784193992615,0.2625905871391296,net_wide_s9804,aligned_net_excess
"TsMad(obv,50)",-0.1825426836490631,-0.155195825099945,0.180865466594696,0.027346858549118,120,1.0,,,,0.5248018503189087,0.5257863998413086,net_wide_s9804,aligned_net_excess
"TsMin(cal_5d_up_down_diff,10)",-0.1825726492881775,-0.0561409127712249,0.8361887335777283,0.1264317365169525,120,1.0,,,,0.3484055995941162,0.2551353573799133,net_wide_s9804,aligned_net_excess
"TsMad(ratio_ev_lf,30)",-0.1826086621284485,-0.1283875054121017,0.3586055338382721,0.0542211567163467,120,1.0,,,,0.3967641592025757,0.451593816280365,net_wide_s9804,aligned_net_excess
"TsStd(TsSkew(ratio_ep_ttm,30),10)",-0.1826209966063499,-0.050456973016262,0.8741006851196289,0.1321640235900879,120,1.0,,,,0.3622974157333374,0.2528477311134338,net_wide_s9804,aligned_net_excess
"TsMad(amp5,40)",-0.1826869462966919,-0.1385398364067077,0.2919782400131225,0.0441471098899841,120,1.0,,,,0.5397019386291504,0.5549818873405457,net_wide_s9804,aligned_net_excess
"TsMean(TsCov(sales_tax,cal_limit_down,30),30)",-0.1826901050806045,-0.1397867900133133,0.2837520837783813,0.0429033150672912,120,1.0,,,,0.5157248377799988,0.5139130353927612,net_wide_s9804,aligned_net_excess
"TsDelta(ema55,30)",-0.1828058225154876,-0.1437238293886184,0.2584787905216217,0.0390819931268692,120,1.0,,,,0.6493041515350342,0.6189804077148438,net_wide_s9804,aligned_net_excess
"TsWMA(TsDiv(marsi6,50),10)",-0.1828926412582397,-0.0517613732814788,0.867270290851593,0.1311312679767608,120,1.0,,,,0.3631199598312378,0.3366044163703918,net_wide_s9804,aligned_net_excess
"TsKurt(ratio_pe_lyr,20)",-0.1829139181137084,-0.0493845248222351,0.8831309080123901,0.1335293932914733,120,1.0,,,,0.352049708366394,0.2797596454620361,net_wide_s9804,aligned_net_excess
"Ref(davol10,20)",-0.1829554932475089,-0.0913759669661521,0.6056846976280212,0.0915795262813568,120,1.0,,,,0.4125139713287353,0.3956831693649292,net_wide_s9804,aligned_net_excess
"TsMinMaxDiff(ev_lf,20)",-0.1832490255832672,-0.1223102259635925,0.4030343890190124,0.0609387996196746,120,1.0,,,,0.4087224006652832,0.4470023512840271,net_wide_s9804,aligned_net_excess
"TsMaxDiff(TsMad(Ref(TsVar(TsStd(lma250,30),40),20),20),40)",-0.1832635975956917,-0.0603628948330879,0.8128353357315063,0.1229007027626037,120,1.0,,,,0.301746129989624,0.2763847708702087,net_wide_s9804,aligned_net_excess
"TsStd(ratio_a_share_mv,10)",-0.1832828769922256,-0.1393980002403259,0.2902438938617706,0.0438848767518997,120,1.0,,,,0.4905017614364624,0.5372918844223022,net_wide_s9804,aligned_net_excess
"TsVar(TsPctChange(sp_ratio_lyr,10),30)",-0.183290190410614,-0.124887421131134,0.3862617015838623,0.0584027692794799,120,1.0,,,,0.4632319808006286,0.5199474096298218,net_wide_s9804,aligned_net_excess
"TsKurt(vma30,10)",-0.1833402883529662,-0.0486964166164398,0.8905017971992493,0.1346438717365264,120,1.0,,,,0.3128021359443664,0.2570837736129761,net_wide_s9804,aligned_net_excess
"TsSkew(ev_lyr,50)",-0.1833843060493469,-0.0783837783336639,0.694447934627533,0.1050005277156829,120,1.0,,,,0.3909063339233398,0.3370567560195923,net_wide_s9804,aligned_net_excess
"TsEMA(TsDelta(TsMinMaxDiff(TsCov(a_share_market_val,adtm,10),40),10),20)",-0.1834406319379806,-0.1081899636983871,0.4976896047592163,0.0752506682395935,120,1.0,,,,0.3599206209182739,0.4273427128791809,net_wide_s9804,aligned_net_excess
"TsWMA(cal_5d_up_down_diff,30)",-0.1835283040881157,-0.0856485494971275,0.6473528742790222,0.0978797545909881,120,1.0,,,,0.4497219920158386,0.3958799839019775,net_wide_s9804,aligned_net_excess
"TsKurt(cal_30d_close_std_ratio,50)",-0.1836051903605461,-0.0621445235610008,0.803311288356781,0.1214606667995452,120,1.0,,,,0.3541668653488159,0.2991482019424438,net_wide_s9804,aligned_net_excess
"TsSkew(TsEMA(TsVar(TsVar(cal_daily_rise,40),20),20),20)",-0.1837072879493236,-0.0471319167315959,0.903276264667511,0.1365753712177276,120,1.0,,,,0.3212747573852539,0.2335174083709716,net_wide_s9804,aligned_net_excess
"TsWMA(br,30)",-0.183718772149086,-0.1180768722295761,0.4341395497322082,0.0656418999195098,120,1.0,,,,0.5275577306747437,0.4796092510223388,net_wide_s9804,aligned_net_excess
"TsSum(maadtm,40)",-0.1837851151227951,-0.1305865752696991,0.3518421947956085,0.053198539853096,120,1.0,,,,0.512048065662384,0.4997442364692688,net_wide_s9804,aligned_net_excess
"TsSkew(peg_ratio_lyr,40)",-0.1840178607702255,-0.0670762556791305,0.7734233140945435,0.1169416050910949,120,1.0,,,,0.3351593613624573,0.3041954040527344,net_wide_s9804,aligned_net_excess
"TsDiv(lma250,20)",-0.1840891286730766,-0.1608506065607071,0.1536939293146133,0.0232385221123695,120,1.0,,,,0.6054748296737671,0.6276817917823792,net_wide_s9804,aligned_net_excess
"TsMed(cal_10d_vol_std,50)",-0.1843706692457199,-0.1647684323787689,0.1296444237232208,0.0196022368669509,120,1.0,,,,0.526210606098175,0.546424388885498,net_wide_s9804,aligned_net_excess
"TsCorr(cal_20d_amt_ma,amount,10)",-0.1845819778203964,-0.0434344178438186,0.9335156083106996,0.1411475599765777,120,1.0,,,,0.344789445400238,0.2491752505302429,net_wide_s9804,aligned_net_excess
"TsRank(cal_30d_down_day_ratio,10)",-0.1846278705596923,-0.0492627596855163,0.895271897315979,0.135365110874176,120,1.0,,,,0.3132699728012085,0.293724775314331,net_wide_s9804,aligned_net_excess
"TsMed(vol20,20)",-0.1847324378728866,-0.1479734802246093,0.2431147992610931,0.0367589576482772,120,1.0,,,,0.5644221305847168,0.5761557221412659,net_wide_s9804,aligned_net_excess
"Ref(cci,30)",-0.1847585332632064,-0.0459021145105362,0.918362557888031,0.1388564187526702,120,1.0,,,,0.3115120530128479,0.2123608589172363,net_wide_s9804,aligned_net_excess
"TsWMA(TsMinMaxDiff(cal_10d_avg_turnover,10),30)",-0.1847947133302688,-0.1404039895534515,0.2935894429683685,0.0443907237768173,120,1.0,,,,0.5249325037002563,0.5422335863113403,net_wide_s9804,aligned_net_excess
"TsEMA(TsDiv(TsMinDiff(TsWMA(boll_up,10),30),40),10)",-0.1848478188514709,-0.0811649501323699,0.6857332587242126,0.1036828687191009,120,1.0,,,,0.3975290656089782,0.3457025289535522,net_wide_s9804,aligned_net_excess
"TsWMA(sy,10)",-0.1849016188144683,-0.0558051574230194,0.853812575340271,0.1290964613914489,120,1.0,,,,0.4069811105728149,0.34593665599823,net_wide_s9804,aligned_net_excess
"TsKurt(ev_to_ebitda_lyr,50)",-0.1849129091262817,-0.0699347698688507,0.7604374289512634,0.114978139257431,120,1.0,,,,0.3926460742950439,0.3098460435867309,net_wide_s9804,aligned_net_excess
"TsSkew(cr,10)",-0.184986870932579,-0.0499021393060684,0.8934175372123718,0.1350847316265106,120,1.0,,,,0.3668385744094848,0.2554441690444946,net_wide_s9804,aligned_net_excess
"TsDiv(TsKurt(Log(pb_ratio_lyr),40),10)",-0.1850088727712631,-0.0475678235292434,0.909001648426056,0.1374410492420196,120,1.0,,,,0.3593412041664123,0.2285467386245727,net_wide_s9804,aligned_net_excess
"TsSkew(ratio_pe_ttm,10)",-0.1850970357120037,-0.0504964046180248,0.8902158141136169,0.1346006310939788,120,1.0,,,,0.3385228514671325,0.2234140038490295,net_wide_s9804,aligned_net_excess
"Rank(Sub(macyr,Constant(-5.0)))",-0.185103199070692,-0.0490737251937389,0.8996658325195312,0.1360294738769531,120,1.0,,,,0.3366917967796325,0.2585338950157165,net_wide_s9804,aligned_net_excess
"TsSkew(madkx,50)",-0.1851989462971687,-0.083343485891819,0.6736472249031067,0.1018554604053497,120,1.0,,,,0.4225475788116455,0.3465795516967773,net_wide_s9804,aligned_net_excess
"TsStd(cal_10d_vol_std,40)",-0.1854604967594146,-0.157028260231018,0.1880438923835754,0.0284322365283966,120,1.0,,,,0.4994657635688782,0.5320791006088257,net_wide_s9804,aligned_net_excess
"Ref(mamtm,20)",-0.1854721675872802,-0.0892590522766113,0.6363301277160645,0.0962131153106689,120,1.0,,,,0.5568640828132629,0.4866429567337036,net_wide_s9804,aligned_net_excess
Inv(cyr),-0.185516935801506,-0.0486226040124893,0.9053857922554016,0.1368943317890167,120,1.0,,,,0.2902740240097046,0.2520468831062317,net_wide_s9804,aligned_net_excess
"TsDiv(cal_30d_close_std_ratio,30)",-0.1855755738258361,-0.0751420819759368,0.7303802371025085,0.1104334918498992,120,1.0,,,,0.3987034559249878,0.3514599204063415,net_wide_s9804,aligned_net_excess
"TsSkew(ratio_ev_no_cash_lyr,50)",-0.1856013933420181,-0.0793591886758804,0.702660083770752,0.1062422046661377,120,1.0,,,,0.3950350284576416,0.343849778175354,net_wide_s9804,aligned_net_excess
"TsCorr(macd_hist,amp60,40)",-0.1856999880552292,-0.0866443186998367,0.6551300883293152,0.0990556693553924,120,1.0,,,,0.377721905708313,0.3606255054473877,net_wide_s9804,aligned_net_excess
"TsMaxDiff(cal_20d_120d_turnover_ratio,30)",-0.1858321703195571,-0.0858958536386489,0.660954475402832,0.0999363166809082,120,1.0,,,,0.3997803926467895,0.3694409728050232,net_wide_s9804,aligned_net_excess
"TsMinDiff(Ref(TsMad(ev_no_cash_lyr,40),20),20)",-0.1858563536167145,-0.1091552853584289,0.5072821974754333,0.0767010682582855,120,1.0,,,,0.4194372296333313,0.4368563294410705,net_wide_s9804,aligned_net_excess
"TsWMA(cal_5d_up_down_diff,20)",-0.1859001026988029,-0.0708412680029869,0.7609711289405823,0.115058834695816,120,1.0,,,,0.4415077567100525,0.378129780292511,net_wide_s9804,aligned_net_excess
"TsWMA(vol30,20)",-0.1859651096105575,-0.1571592128276825,0.1905151903629303,0.028805896782875,120,1.0,,,,0.5830451846122742,0.5947544574737549,net_wide_s9804,aligned_net_excess
"TsDiv(ratio_ev_no_cash_ebit_ttm,20)",-0.1861464220046997,-0.0851835501194,0.6677438616752625,0.1009628718852996,120,1.0,,,,0.4044092893600464,0.3796913623809814,net_wide_s9804,aligned_net_excess
"TsMad(Mul(mfi,TsWMA(macd_diff,10)),10)",-0.186228121304512,-0.1207548040151596,0.4330245852470398,0.0654733172893524,120,1.0,,,,0.6158570051193237,0.5824447274208069,net_wide_s9804,aligned_net_excess
"TsKurt(book_to_market_ratio_ttm,50)",-0.1862336077451706,-0.0778485399484634,0.7168324589729309,0.1083850677967071,120,1.0,,,,0.3883620500564575,0.3526822328567505,net_wide_s9804,aligned_net_excess
"TsMean(TsKurt(TsMin(ev_no_cash_lf,40),20),50)",-0.1863897127310435,-0.0910850564638773,0.6303218007087708,0.0953046562671661,108,0.9,,,,0.4588124752044678,0.380615234375,net_wide_s9804,aligned_net_excess
"TsRank(TsPctChange(TsMaxDiff(TsRank(TsEMA(TsVar(kdj_d,10),40),30),10),40),50)",-0.1865491987466812,-0.0568240267038345,0.8579707145690918,0.1297251720428466,120,1.0,,,,0.3442819118499756,0.2523801922798157,net_wide_s9804,aligned_net_excess
"TsRank(Greater(TsMaxDiff(cal_20d_avg_turnover,40),TsMinDiff(pcnt,20)),10)",-0.1870072424411774,-0.0527611792087554,0.8878707885742188,0.1342460632324218,120,1.0,,,,0.3550729751586914,0.2686043977737427,net_wide_s9804,aligned_net_excess
"TsVar(amv10,10)",-0.1870495858669281,-0.1164329302310943,0.4670413732528686,0.0706166556358337,120,1.0,,,,0.6029101610183716,0.5621185898780823,net_wide_s9804,aligned_net_excess
"TsKurt(hma3,20)",-0.1871521418273449,-0.0459400002658367,0.93394273519516,0.1412121415615082,120,1.0,,,,0.3534783720970154,0.2639782428741455,net_wide_s9804,aligned_net_excess
"TsMad(cal_20d_amt_ma,40)",-0.1871524205803871,-0.1508646512031555,0.2399984747171402,0.0362877693772316,120,1.0,,,,0.5695130228996277,0.5478538870811462,net_wide_s9804,aligned_net_excess
"TsStd(cal_daily_rise,40)",-0.1872062403202056,-0.1494902747869491,0.2494442164897918,0.0377159655332565,120,1.0,,,,0.60361647605896,0.6106685400009155,net_wide_s9804,aligned_net_excess
"TsWMA(TsSkew(lma3,30),30)",-0.1872190168976784,-0.1030382457375526,0.5567511320114136,0.0841807711601257,120,1.0,,,,0.4417294859886169,0.4068980813026428,net_wide_s9804,aligned_net_excess
"TsSkew(TsMad(boll_up,20),30)",-0.1872300283312797,-0.0526254138350486,0.8902421593666077,0.1346046144962311,120,1.0,,,,0.3551396131515503,0.2481350898742675,net_wide_s9804,aligned_net_excess
"TsMax(TsDiv(swl,50),40)",-0.1873630239486694,-0.1541082751750946,0.2199388146400451,0.0332547487735748,120,1.0,,,,0.585039496421814,0.5921767950057983,net_wide_s9804,aligned_net_excess
"TsMad(bias5,50)",-0.1873686956405639,-0.1524729698896408,0.230791836977005,0.0348957257509231,120,1.0,,,,0.5919449329376221,0.6095126867294312,net_wide_s9804,aligned_net_excess
"TsEMA(macyr,20)",-0.1874444408655166,-0.083212439417839,0.6893650889396667,0.1042320014476776,120,1.0,,,,0.4166510105133056,0.3700515031814575,net_wide_s9804,aligned_net_excess
"Mul(Rank(qtyr_5_20),TsCov(oper_du_roe_ttm,market_cap,30))",-0.1876120581865311,-0.1041542655229568,0.5519695281982422,0.0834577926635742,120,1.0,,,,0.3926256895065307,0.3784312009811401,net_wide_s9804,aligned_net_excess
"TsMad(macyr,40)",-0.1879612242221832,-0.1303432077169418,0.381071537733078,0.0576180165052414,120,1.0,,,,0.5116731524467468,0.511021614074707,net_wide_s9804,aligned_net_excess
"TsSkew(ratio_ev_no_cash_ebit_lyr,10)",-0.1881435274600982,-0.0539813590049743,0.8873159289360046,0.1341621684551239,120,1.0,,,,0.3508877158164978,0.2444861531257629,net_wide_s9804,aligned_net_excess
"Pow(kdj_j,amv55)",-0.1881739427089691,-0.0780824196338653,0.7281185388565063,0.1100915230751037,120,1.0,,,,0.3996844291687011,0.3809975981712341,net_wide_s9804,aligned_net_excess
"TsMax(cal_10d_avg_turnover,40)",-0.1881984163999557,-0.1638484597206115,0.1610446870326995,0.0243499566793441,120,1.0,,,,0.5625166893005371,0.6039539575576782,net_wide_s9804,aligned_net_excess
"TsStd(open,10)",-0.1882478519439697,-0.1313671839237213,0.3761948943138122,0.0568806680202484,120,1.0,,,,0.642521321773529,0.6115899682044983,net_wide_s9804,aligned_net_excess
"Ref(TsPctChange(ratio_ps_lyr,10),20)",-0.1882689670801162,-0.0579385882616043,0.8619734048843384,0.1303303788185119,120,1.0,,,,0.424791157245636,0.337218701839447,net_wide_s9804,aligned_net_excess
